Date,BND,SPY,TSLA
2022-07-22,6617000,72197300,103472700
2022-07-25,4256200,53631500,64073400
2022-07-26,6964100,52946400,66820800
2022-07-27,5919600,82342100,88110000
2022-07-28,5140200,73966600,84723000
2022-07-29,6601700,87003700,95313000
2022-08-01,5370800,69997500,117042900
2022-08-02,10808300,63435400,95577600
2022-08-03,5747700,67820600,80091000
2022-08-04,9869900,45656600,72256200
2022-08-05,8946400,56814900,113172900
2022-08-08,8534700,53886100,98994000
2022-08-09,6888800,44931800,86244600
2022-08-10,4305000,68665700,94918800
2022-08-11,5179500,59489700,70155000
2022-08-12,4376800,61694500,79657200
2022-08-15,3922300,54048300,89359200
2022-08-16,4104000,59289000,88136400
2022-08-17,4131100,63563400,68766000
2022-08-18,4026800,49023200,47500500
2022-08-19,5115800,68016900,61395300
2022-08-22,4158600,77695600,55843200
2022-08-23,6294800,49105200,63984900
2022-08-24,3808600,49177800,57259800
2022-08-25,3688400,50942300,53230000
2022-08-26,4276600,103087000,57163900
2022-08-29,3263800,65370800,41864700
2022-08-30,6878700,85652400,50541800
2022-08-31,5155600,76029700,52107300
2022-09-01,6160700,78740100,54287000
2022-09-02,3600600,99632100,50890100
2022-09-06,6869800,76637400,55860000
2022-09-07,4208300,70964200,50028900
2022-09-08,3580300,80821700,53713100
2022-09-09,3831700,76706900,54338100
2022-09-12,4008200,69256300,48674600
2022-09-13,9481200,122947100,68229600
2022-09-14,4332200,85023700,72628700
2022-09-15,4967200,87633800,64795500
2022-09-16,5050000,103084800,87087800
2022-09-19,6374900,73278500,60231200
2022-09-20,4750500,77274900,61642800
2022-09-21,6360300,106746600,62555700
2022-09-22,5216100,89472600,70545400
2022-09-23,6885400,122346900,63748400
2022-09-26,8658900,92581200,58076900
2022-09-27,9946100,108294100,61925200
2022-09-28,11649700,110802200,54664800
2022-09-29,6100300,112952300,77620600
2022-09-30,8919100,153711200,67726600
2022-10-03,6762600,89756500,98363500
2022-10-04,6124400,103602800,109578500
2022-10-05,7252400,88065700,86982700
2022-10-06,7108400,82333500,69298400
2022-10-07,5023200,107789500,83916800
2022-10-10,4950700,76042800,67925000
2022-10-11,9225500,92482800,77013200
2022-10-12,5442000,76991800,66860700
2022-10-13,6668900,147254500,91483000
2022-10-14,6544400,123737000,94124500
2022-10-17,19605200,93168200,79428800
2022-10-18,7008000,97162900,75891900
2022-10-19,6483600,79746900,66571500
2022-10-20,6260900,88283100,117798100
2022-10-21,6984400,131038400,75713800
2022-10-24,7259400,85436900,100446800
2022-10-25,7780900,78846300,96507900
2022-10-26,7001000,104087300,85012500
2022-10-27,5493300,81971800,61638800
2022-10-28,4828800,100302000,69152400
2022-10-31,6785000,96631300,61554300
2022-11-01,7019000,85407600,62688800
2022-11-02,10223800,126990400,63070300
2022-11-03,6408200,87100100,56538800
2022-11-04,8780400,103505200,98622200
2022-11-07,6246100,68286900,93916500
2022-11-08,6358100,84641100,128803400
2022-11-09,7269400,78495500,127062700
2022-11-10,7014100,141455800,132703000
2022-11-11,4525300,93839900,114403600
2022-11-14,6914500,71903500,92226600
2022-11-15,11948800,93194500,91293800
2022-11-16,8856700,68508500,66567600
2022-11-17,6260600,74496300,64336000
2022-11-18,8564600,92922500,76048900
2022-11-21,6834600,51243200,92882700
2022-11-22,9534200,60429000,78452300
2022-11-23,4855000,68261600,109536700
2022-11-25,2536400,30545400,50672700
2022-11-28,5852100,67881600,92905200
2022-11-29,5437600,52310000,83357100
2022-11-30,5479900,144566700,109186400
2022-12-01,7462500,76398200,80046200
2022-12-02,6828300,85342700,73645900
2022-12-05,7552900,77289800,93122700
2022-12-06,7584100,77972200,92150800
2022-12-07,7472500,65927900,84213300
2022-12-08,5378100,60737900,97624500
2022-12-09,12079600,81447700,104872300
2022-12-12,7533500,75405800,109794500
2022-12-13,12563900,123782500,175862700
2022-12-14,9833900,108111300,140682300
2022-12-15,7800400,117705900,122334500
2022-12-16,6541900,119858000,139032200
2022-12-19,6300000,79878100,139390600
2022-12-20,6130500,74427200,159563300
2022-12-21,8169000,78167400,145417400
2022-12-22,6833800,100120900,210090300
2022-12-23,4693400,59857300,166989700
2022-12-27,6959600,51638200,208643400
2022-12-28,7868200,70911500,221070500
2022-12-29,7391000,66970900,221923300
2022-12-30,7051900,84022200,157777300
2023-01-03,8634800,74850700,231402800
2023-01-04,5257100,85934100,180389000
2023-01-05,5632400,76970500,157986300
2023-01-06,5627200,104189600,220911100
2023-01-09,7398200,73978100,190284000
2023-01-10,4827900,65358100,167642500
2023-01-11,8453200,68881100,183810800
2023-01-12,5927600,90157700,169400900
2023-01-13,6331600,63903900,180714100
2023-01-17,6815100,62677300,186477000
2023-01-18,5112800,99632300,195680300
2023-01-19,4765200,86958900,170291900
2023-01-20,4714300,91806400,138858100
2023-01-23,6116700,84178800,203119200
2023-01-24,3907700,59524900,158699100
2023-01-25,4414400,84800300,192734300
2023-01-26,3866800,72287400,234815100
2023-01-27,4474100,68346200,306590600
2023-01-30,6258700,74202000,230878800
2023-01-31,5502300,86811800,196813500
2023-02-01,7473900,101459200,213806300
2023-02-02,4273500,101654500,217448300
2023-02-03,5332900,94736800,232662000
2023-02-06,5282300,60295300,186188100
2023-02-07,4674500,90990700,186010300
2023-02-08,4308200,76227500,180673600
2023-02-09,4268100,78694900,215431400
2023-02-10,3606100,70769700,204754100
2023-02-13,3805800,64913500,172475500
2023-02-14,4328000,88389300,216455700
2023-02-15,4370800,61555700,181006400
2023-02-16,5912000,76431500,229586500
2023-02-17,5165700,89257800,213738500
2023-02-21,16093200,82655900,180018600
2023-02-22,4375600,83742300,191828500
2023-02-23,4789200,96242400,146360000
2023-02-24,4345900,108194400,142228100
2023-02-27,3340500,80444700,161028300
2023-02-28,5032400,96438600,153144900
2023-03-01,4427800,99706800,156852800
2023-03-02,4966600,85127800,181500700
2023-03-03,4008600,90120000,154193300
2023-03-06,4538700,72795900,128100100
2023-03-07,4253100,108310600,148125800
2023-03-08,4774500,74746600,151897800
2023-03-09,4597800,111945300,170023800
2023-03-10,4779500,189253000,191488900
2023-03-13,7270500,157790000,167790300
2023-03-14,5432500,149752400,143717900
2023-03-15,6677200,172996900,145995600
2023-03-16,6964800,143254200,121136800
2023-03-17,4352700,140553400,133197100
2023-03-20,6924500,93055800,129684400
2023-03-21,3997700,91524200,153391400
2023-03-22,5220500,111746600,150376400
2023-03-23,5392100,119351300,144193900
2023-03-24,4638000,107682400,116312400
2023-03-27,5769800,74010400,120851600
2023-03-28,3473300,62871700,98654600
2023-03-29,4231300,77497900,123660000
2023-03-30,3455300,69840000,110252200
2023-03-31,4549200,112062600,170222100
2023-04-03,5346200,67391100,169545900
2023-04-04,4126700,66601500,126463800
2023-04-05,4345900,65200200,133882500
2023-04-06,4381700,63743300,123857900
2023-04-10,4224300,63681000,142154600
2023-04-11,4401600,59297900,115770900
2023-04-12,4134800,86420400,150256300
2023-04-13,5012700,85814800,112933000
2023-04-14,4349600,78161500,96438700
2023-04-17,5085500,66436400,116662200
2023-04-18,3728400,63560000,92067000
2023-04-19,4611000,55227300,125732700
2023-04-20,3605400,75840400,210970800
2023-04-21,3371600,73457400,123539000
2023-04-24,2993000,64332100,140006600
2023-04-25,3508100,97766700,121999300
2023-04-26,5819900,80447000,153364100
2023-04-27,3078100,92968400,127015200
2023-04-28,4469100,89335600,122515800
2023-05-01,4546500,62122300,109015000
2023-05-02,4825100,103998500,128259700
2023-05-03,4205600,91531800,119728000
2023-05-04,11535800,94901900,95108500
2023-05-05,3143200,87844000,107440900
2023-05-08,9895900,50046800,112249400
2023-05-09,3827700,49220100,88965000
2023-05-10,5291800,96142900,119840700
2023-05-11,4745900,70157100,103889900
2023-05-12,2970500,70439400,157577100
2023-05-15,3268600,54289400,105592500
2023-05-16,3818500,57705500,98288800
2023-05-17,4574400,87287000,125473600
2023-05-18,3530000,97177200,109520300
2023-05-19,4166800,103679700,136024200
2023-05-22,5294900,60745400,132001400
2023-05-23,4561100,86383500,156952100
2023-05-24,4245100,89213700,137605100
2023-05-25,4012300,90961600,96870700
2023-05-26,3783100,93830000,162061500
2023-05-30,3533000,72216000,128818700
2023-05-31,4898400,110811800,150711700
2023-06-01,3984000,88865000,148029900
2023-06-02,4595500,91366700,164129000
2023-06-05,4674600,65460200,151143100
2023-06-06,5001900,64022200,146911600
2023-06-07,4326500,85373300,185710800
2023-06-08,3567600,61952800,164489700
2023-06-09,12690400,85742800,199882300
2023-06-12,4632800,76104300,150337900
2023-06-13,4302500,95899700,162384300
2023-06-14,5986200,100612100,170575500
2023-06-15,5061200,110303100,160171200
2023-06-16,3905300,114121300,167563700
2023-06-20,4921700,76160400,165611200
2023-06-21,3678700,76982300,211797100
2023-06-22,3975500,70637200,166875900
2023-06-23,4160000,92074500,176584100
2023-06-26,6287800,72823600,179990600
2023-06-27,4816100,72813700,164968200
2023-06-28,5517200,75636000,159770800
2023-06-29,5803000,67882300,131283400
2023-06-30,5611600,104921500,112267600
2023-07-03,3146500,32793400,119685900
2023-07-05,4415700,58418400,131530900
2023-07-06,5613400,80658300,120332100
2023-07-07,5726600,86076100,113602000
2023-07-10,4450800,62443500,119425400
2023-07-11,5709100,64463800,91972400
2023-07-12,6397500,91924500,95672100
2023-07-13,5868400,72425200,112681500
2023-07-14,7409300,69761800,119771100
2023-07-17,5942700,52680200,131569600
2023-07-18,7748400,80744400,112434700
2023-07-19,11522100,65891700,142355400
2023-07-20,5262100,70591600,175158300
2023-07-21,5170300,71245400,161050100
2023-07-24,3553400,54023400,136508500
2023-07-25,4200800,55191200,112757300
2023-07-26,4478200,71052900,95856200
2023-07-27,5342600,92194400,103697300
2023-07-28,5273200,80011800,111446000
2023-07-31,4607900,62040400,84582200
2023-08-01,11078000,55291500,83166000
2023-08-02,6546700,93933400,101752900
2023-08-03,5395200,64276100,97569100
2023-08-04,6925000,100052300,99242600
2023-08-07,4987400,58357500,111097900
2023-08-08,4338200,71361300,96642200
2023-08-09,4937800,78789600,101596300
2023-08-10,5195800,93005500,109498600
2023-08-11,4576600,68664600,98866600
2023-08-14,7992400,47867400,98595300
2023-08-15,5028100,75707500,88197600
2023-08-16,5149700,80107200,112484500
2023-08-17,7357800,95711300,120718400
2023-08-18,5094100,98758400,135813700
2023-08-21,4280100,68719000,135702700
2023-08-22,4302200,65062900,130597900
2023-08-23,5205800,68441000,101077600
2023-08-24,4186400,88517300,99777400
2023-08-25,4853100,102325100,106612200
2023-08-28,3969000,61595400,107673700
2023-08-29,6214600,83081900,134047600
2023-08-30,4721500,69053900,121988400
2023-08-31,4747100,66084600,108861700
2023-09-01,3940700,58875700,132272500
2023-09-05,4634300,55166200,129469600
2023-09-06,7800400,70758500,116959800
2023-09-07,4742800,70355400,115312900
2023-09-08,4270600,61659700,118367700
2023-09-11,4215800,60180100,174667900
2023-09-12,4246300,67565400,135999900
2023-09-13,6142500,60199300,111673700
2023-09-14,5227300,83430800,107709800
2023-09-15,4946100,111761400,133422800
2023-09-18,5882500,55752200,101543300
2023-09-19,4200900,66514600,103704000
2023-09-20,5518400,82562600,122514600
2023-09-21,9127100,103976100,119531000
2023-09-22,8149800,100829700,127524100
2023-09-25,22744300,70874500,104636600
2023-09-26,7329100,96168400,101993600
2023-09-27,7701800,104705800,136597200
2023-09-28,9004600,92258300,117058900
2023-09-29,7650600,115078500,128346200
2023-10-02,6719800,83798600,123810400
2023-10-03,8099500,103760600,101985300
2023-10-04,7915900,87453000,129721600
2023-10-05,6845000,70142700,119159200
2023-10-06,8385100,113202700,117947000
2023-10-09,3561600,80374400,101377900
2023-10-10,11555900,78607300,122656000
2023-10-11,18074400,62451700,103706300
2023-10-12,6144000,81154200,111508100
2023-10-13,5570100,95143100,102073800
2023-10-16,4914800,75433200,88917200
2023-10-17,5851900,75324700,93562900
2023-10-18,5885900,93559800,125147800
2023-10-19,9433800,121323000,170772700
2023-10-20,5197700,123845800,137734000
2023-10-23,9587100,92035100,150683400
2023-10-24,9462100,78564200,118231100
2023-10-25,7392400,94223200,107065100
2023-10-26,11426600,115156800,115112600
2023-10-27,5325500,107367700,94881200
2023-10-30,5905300,86562700,136448200
2023-10-31,9248200,79665200,118068300
2023-11-01,9330800,98068100,121661700
2023-11-02,8409100,94938900,125987600
2023-11-03,7994800,100110800,119281000
2023-11-06,7822000,67831700,117335800
2023-11-07,7986100,64256100,116900100
2023-11-08,6543700,61746000,106584800
2023-11-09,6979700,83174400,142110500
2023-11-10,4381800,89462200,130994000
2023-11-13,6058600,52236100,140447600
2023-11-14,8237100,97176900,149771600
2023-11-15,6793500,77327600,150354000
2023-11-16,5623900,66665800,136816800
2023-11-17,5657300,83133200,142532800
2023-11-20,6959100,69936200,116320100
2023-11-21,5737800,49244600,122288000
2023-11-22,4949100,59394900,117950600
2023-11-24,3534800,29737400,65125200
2023-11-27,5257000,50506000,112031800
2023-11-28,7051400,62115000,148549900
2023-11-29,7615800,63146000,135401300
2023-11-30,9880000,79752700,132353200
2023-12-01,7642900,89097900,121173500
2023-12-04,11164600,72430900,104099800
2023-12-05,8393500,69793500,137971100
2023-12-06,9365200,69124700,126436200
2023-12-07,9876000,66995400,107142300
2023-12-08,7349500,83080900,102980100
2023-12-11,12895800,65002200,97913900
2023-12-12,8052300,68327600,95328300
2023-12-13,7172600,93278000,146286300
2023-12-14,9105500,119026000,160829200
2023-12-15,7994600,141319300,135720800
2023-12-18,6144200,70375300,116416500
2023-12-19,6924100,55761800,106737400
2023-12-20,7496100,102921000,125097000
2023-12-21,6912600,86667500,109594200
2023-12-22,5890700,67126600,93249800
2023-12-26,6394600,55387000,86892400
2023-12-27,7467700,68000300,106494400
2023-12-28,8166600,77158100,113619900
2023-12-29,6939500,122234100,100615300
2024-01-02,8334200,123623700,104654200
2024-01-03,6477200,103585900,121082600
2024-01-04,5056900,84232200,102629300
2024-01-05,6223400,86060800,92379400
2024-01-08,7937500,74879100,85166600
2024-01-09,5649400,65931400,96705700
2024-01-10,6578400,67310600,91628500
2024-01-11,7537300,77940700,105873600
2024-01-12,4461200,57944000,122889000
2024-01-16,5724700,85014900,115355000
2024-01-17,12370300,68843900,103164400
2024-01-18,6086200,91856200,108595400
2024-01-19,7883100,110733300,102095800
2024-01-22,10321400,75844900,117952500
2024-01-23,6840400,49945300,106605900
2024-01-24,7483800,81765000,123369900
2024-01-25,8361100,72525000,198076800
2024-01-26,9120500,76641600,107343200
2024-01-29,7677600,61322800,125013100
2024-01-30,6688100,58618400,109982300
2024-01-31,9916600,126011100,103221400
2024-02-01,12060800,91891600,91843300
2024-02-02,7820000,99147700,110505100
2024-02-05,7577100,75757100,134294400
2024-02-06,8310500,55918600,122676000
2024-02-07,9257500,70556500,111535200
2024-02-08,7987500,52343600,83034000
2024-02-09,5940700,63979400,84476300
2024-02-12,6063000,56502300,95498600
2024-02-13,12938800,113099200,86759500
2024-02-14,6915700,68387800,81203000
2024-02-15,6733900,61683000,120831800
2024-02-16,5029200,75461200,111173600
2024-02-20,7605000,71736700,104545800
2024-02-21,6625600,59603800,103844000
2024-02-22,11884200,76402500,92739500
2024-02-23,6147200,61321800,78841900
2024-02-26,5255800,50386700,111747100
2024-02-27,5534300,48854500,108645400
2024-02-28,5255300,56506600,99806200
2024-02-29,6002900,83924800,85907000
2024-03-01,6364500,76805900,82099200
2024-03-04,26404700,49799300,134334900
2024-03-05,6208600,72855600,119660800
2024-03-06,28955300,68382400,107920900
2024-03-07,7495500,58652100,102129000
2024-03-08,7187100,86425500,85315300
2024-03-11,5626200,62557200,85391500
2024-03-12,4699400,73114400,87391700
2024-03-13,6123200,55104100,106524500
2024-03-14,5214000,110171800,126325700
2024-03-15,4783900,107585800,96971900
2024-03-18,5284200,88893300,108214400
2024-03-19,4560100,60755300,77271400
2024-03-20,5287200,69594600,83846700
2024-03-21,5492900,60256100,73178000
2024-03-22,4169400,79023000,75454700
2024-03-25,7950500,48512100,74228600
2024-03-26,7603100,65463700,113186200
2024-03-27,7825200,82999800,81804000
2024-03-28,5326400,96294900,77654800
2024-04-01,6157500,62477500,81562100
2024-04-02,9043000,74230300,116650600
2024-04-03,5419200,59155800,82950100
2024-04-04,12412900,96858100,123162000
2024-04-05,11531700,74482100,141250700
2024-04-08,13873100,48401800,104423300
2024-04-09,8886200,68124400,103232700
2024-04-10,8196500,82652800,84532400
2024-04-11,16574100,70099000,94516000
2024-04-12,12479100,92469100,64506600
2024-04-15,8079200,92101400,100245300
2024-04-16,14378900,73484000,97000000
2024-04-17,6568500,75910300,82439700
2024-04-18,6349500,74548100,96098800
2024-04-19,8338300,102129100,86005100
2024-04-22,5938300,67961000,107097600
2024-04-23,6044400,64633600,124545100
2024-04-24,4616600,55928100,181178000
2024-04-25,5367500,69122400,126427500
2024-04-26,4256600,64306100,109815700
2024-04-29,4799500,46415400,243869700
2024-04-30,6605800,77483600,127031800
2024-05-01,8119200,80242800,92829700
2024-05-02,6014800,62550200,89148000
2024-05-03,7256900,72756700,75491500
2024-05-06,5584300,47264700,84390300
2024-05-07,4635400,52561300,75045900
2024-05-08,6774500,42047200,79969500
2024-05-09,4525200,43643700,65950300
2024-05-10,5562000,52233200,72627200
2024-05-13,5600500,36716400,67018900
2024-05-14,4272500,57535900,86407400
2024-05-15,4208200,59504900,79663000
2024-05-16,4359500,50244800,59812200
2024-05-17,4373500,59187600,77445800
2024-05-20,3699600,37764200,61727400
2024-05-21,4612300,33437000,115266500
2024-05-22,4306200,48390000,88313500
2024-05-23,3589900,57211200,71975500
2024-05-24,4025200,41258400,65479700
2024-05-28,4743400,36269600,59736600
2024-05-29,4877500,45190300,54782600
2024-05-30,3723200,46468500,77784800
2024-05-31,4193000,90785800,67314600
2024-06-03,4798900,46835700,68568900
2024-06-04,5298400,34632700,60056300
2024-06-05,5506400,47610400,57953800
2024-06-06,4119700,30808500,69887000
2024-06-07,3826500,43224500,56244900
2024-06-10,3925100,35729300,50869700
2024-06-11,4073200,36383400,64761900
2024-06-12,4495700,63251300,90389400
2024-06-13,4339600,44760900,118984100
2024-06-14,3527000,40089900,82038200
2024-06-17,4019000,55839500,109786100
2024-06-18,8491900,41376400,68982300
2024-06-20,4227800,70328200,55893100
2024-06-21,4117000,64513900,63029500
2024-06-24,31937200,45528700,61992100
2024-06-25,5959300,38273300,63678300
2024-06-26,5910600,38550600,95737100
2024-06-27,5514800,35041500,72746500
2024-06-28,4824500,76144500,95438100
2024-07-01,4960000,40297800,135691400
2024-07-02,6080100,40434800,205047900
2024-07-03,4438600,32789900,166561500
2024-07-05,4201700,41488400,154501200
2024-07-08,4742300,36110500,157219600
2024-07-09,8533200,27289700,160210900
2024-07-10,5591500,38701200,128519400
2024-07-11,4978100,53054200,221707300
2024-07-12,4656800,53084400,155955800
2024-07-15,4557200,40584300,146912900
2024-07-16,4636600,36475300,126332500
2024-07-17,8365100,57119000,115584800
2024-07-18,7673700,56270400,110869000
2024-07-19,5593100,65509100,87403900
2024-07-22,5055700,43346700,101225400
2024-07-23,6981700,34439600,111928200
2024-07-24,5080200,74515300,167942900
2024-07-25,4567700,61158300,100636500
2024-07-26,3692700,53763800,94604100
2024-07-29,5185000,39515800,129201800
2024-07-30,4282400,46853600,100560300
2024-07-31,6041400,65663400,67497000
2024-08-01,8733700,76428700,83861900
2024-08-02,6476300,82789100,82880100
2024-08-05,8354200,146267400,100308800
2024-08-06,6484400,84826300,73783900
2024-08-07,5907200,70698300,71159800
2024-08-08,4357500,63276600,65033900
2024-08-09,6093100,45619600,58648300
2024-08-12,4822900,42542100,64044900
2024-08-13,4049000,52333100,76247400
2024-08-14,6333600,42446900,70250000
2024-08-15,5108300,60846800,89848500
2024-08-16,4647700,44430700,88765100
2024-08-19,4964700,39121800,76435200
2024-08-20,4444000,33732300,74001200
2024-08-21,4541800,41514600,70146000
2024-08-22,3999700,56121500,79514500
2024-08-23,4292000,50639400,81525200
2024-08-26,4427200,35788600,59301200
2024-08-27,3715900,32693900,62821400
2024-08-28,5179900,41066000,64116400
2024-08-29,3840800,38715200,62308800
2024-08-30,5037400,62700100,63370600
2024-09-03,6220100,60600100,76714200
2024-09-04,7338600,47224900,80651800
2024-09-05,9994300,44264300,119355000
2024-09-06,22536000,68493800,112177000
2024-09-09,5040900,40445800,67443500
2024-09-10,5653900,36394600,78891100
2024-09-11,6471000,75248600,83548600
2024-09-12,5685900,51892700,72020000
2024-09-13,4786700,39310500,59515100
2024-09-16,4734900,36656100,54323000
2024-09-17,5398400,49321000,66761600
2024-09-18,5695700,59044900,78010200
2024-09-19,5135600,75315500,102694600
2024-09-20,4265000,77503100,99879100
2024-09-23,6632500,44116900,86927200
2024-09-24,5017900,46805700,88491000
2024-09-25,4793100,38428600,65034300
2024-09-26,4919700,48336000,67142200
2024-09-27,3927900,42100900,70988100
2024-09-30,5661900,63557400,80705700
2024-10-01,6267100,72668800,87397600
2024-10-02,6902500,38097800,93983900
2024-10-03,7733800,40846500,80729200
2024-10-04,5218300,42939100,86573200
2024-10-07,7044200,49964700,68113300
2024-10-08,8642400,37398700,56303200
2024-10-09,4997800,37912200,66289500
2024-10-10,4579000,44138100,83087100
2024-10-11,8508000,42268000,142628900
2024-10-14,3380100,36217200,86291900
2024-10-15,4456200,54203600,62988800
2024-10-16,7437800,30725400,49632800
2024-10-17,4250400,34393700,50791800
2024-10-18,3930300,37416800,49611900
2024-10-21,5259900,36439000,47329000
2024-10-22,4633000,34183800,43268700
2024-10-23,6429400,49314600,80938900
2024-10-24,6219500,34979900,204491900
2024-10-25,4641400,47268200,161611900
2024-10-28,4582800,30174700,107653600
2024-10-29,5543800,42899700,80521800
2024-10-30,4610300,41435800,53993600
2024-10-31,6115700,60182500,66575300
2024-11-01,6409800,45667500,57544800
2024-11-04,6860100,38217000,68802400
2024-11-05,6236900,39478300,69282500
2024-11-06,6382500,68182000,165228700
2024-11-07,6590200,47233200,117309200
2024-11-08,5398500,46444900,204782800
2024-11-11,4372000,37586800,210521600
2024-11-12,7197800,43006100,155726000
2024-11-13,5458100,47388600,125405600
2024-11-14,6643300,38904100,120726100
2024-11-15,18467300,75988800,114440300
2024-11-18,4964800,37084100,126547500
2024-11-19,4900500,49412000,88852500
2024-11-20,6557800,50032600,66340700
2024-11-21,5115500,46750300,58011700
2024-11-22,10409500,38226400,89140700
2024-11-25,10207100,42441400,95890900
2024-11-26,5537900,45621300,62295900
2024-11-27,5366600,34000200,57896400
2024-11-29,3870800,30177400,37167600
2024-12-02,6212800,31746000,77986500
2024-12-03,6249200,26906600,58267200
2024-12-04,6769700,42787600,50810900
2024-12-05,6146200,28762200,81403600
2024-12-06,4880500,31241500,81455800
2024-12-09,5432900,34742700,96359200
2024-12-10,5751900,37234500,97563600
2024-12-11,4642900,28677700,104287600
2024-12-12,6880600,31543800,87752200
2024-12-13,5171400,35904700,89000200
2024-12-16,7871100,43695200,114083800
2024-12-17,6084800,55773500,131223000
2024-12-18,7962700,108248700,149340800
2024-12-19,7669100,85919500,118566100
2024-12-20,6696400,125716700,132216200
2024-12-23,7605400,57635800,72698100
2024-12-24,4185300,33160100,59551800
2024-12-26,8714400,41219100,76366400
2024-12-27,9018700,64969300,82666800
2024-12-30,8054500,56578800,64941000
2024-12-31,8724200,57052700,76825100
2025-01-02,8053300,50204000,109710700
2025-01-03,6857000,37888500,95423300
2025-01-06,5375700,47679400,85516500
2025-01-07,7875900,60393100,75699500
2025-01-08,5844300,47304700,73038800
2025-01-10,9602400,73105000,62287300
2025-01-13,11856300,47910100,67580500
2025-01-14,5166000,48420600,84565000
2025-01-15,5867900,56900200,81375500
2025-01-16,8494100,43319700,68335200
2025-01-17,5600200,58070600,94991400
2025-01-21,8491600,42532900,87320900
2025-01-22,6616600,48196000,60963300
2025-01-23,7529700,41152100,50690600
2025-01-24,5555700,34604700,56427100
2025-01-27,8621200,70361100,58125500
2025-01-28,4424300,44433300,48910700
2025-01-29,5780200,37177400,68033600
2025-01-30,5622300,39281300,98092900
